nama_ptn,kode_resmi,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,portofolio,rasio_keketatan
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121007,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,35,17.0,Tidak Ada,2.0588
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121012,PENDIDIKAN TEKNIK MESIN,Sarjana,40,37.0,Tidak Ada,1.0811
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121013,PENDIDIKAN IPA,Sarjana,60,52.0,Tidak Ada,1.1538
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121014,KIMIA,Sarjana,30,30.0,Tidak Ada,1.0
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121015,MATEMATIKA,Sarjana,30,31.0,Tidak Ada,0.9677
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121016,BIOLOGI,Sarjana,30,19.0,Tidak Ada,1.5789
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121017,AKUAKULTUR,Sarjana,45,14.0,Tidak Ada,3.2143
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121018,SISTEM INFORMASI,Sarjana,95,245.0,Tidak Ada,0.3878
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121019,ILMU KOMPUTER,Sarjana,78,159.0,Tidak Ada,0.4906
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121020,KEDOKTERAN,Sarjana,30,606.0,Tidak Ada,0.0495
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121021,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,108,140.0,Tidak Ada,0.7714
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121022,PENDIDIKAN EKONOMI,Sarjana,83,113.0,Tidak Ada,0.7345
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121023,PENDIDIKAN SEJARAH,Sarjana,80,68.0,Tidak Ada,1.1765
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121024,PENDIDIKAN GEOGRAFI,Sarjana,73,48.0,Tidak Ada,1.5208
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121025,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,90,151.0,Tidak Ada,0.596
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121026,PENDIDIKAN BAHASA INGGRIS,Sarjana,148,423.0,Tidak Ada,0.3499
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121027,PENDIDIKAN SENI RUPA,Sarjana,45,21.0,"Seni Rupa, Desain, dan Kriya",2.1429
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121028,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,60,51.0,Tidak Ada,1.1765
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121029,BIMBINGAN KONSELING,Sarjana,80,239.0,Tidak Ada,0.3347
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121030,TEKNOLOGI PENDIDIKAN,Sarjana,75,31.0,Tidak Ada,2.4194
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121031,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,Sarjana,138,164.0,Olahraga,0.8415
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121032,MANAJEMEN,Sarjana,170,585.0,Tidak Ada,0.2906
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121033,AKUNTANSI,Sarjana,150,473.0,Tidak Ada,0.3171
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121034,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,45,49.0,Olahraga,0.9184
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121036,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,173,1046.0,Tidak Ada,0.1654
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121038,PENDIDIKAN GURU ANAK USIA DINI,Sarjana,75,57.0,Tidak Ada,1.3158
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121039,PEND. BAHASA JEPANG,Sarjana,60,51.0,Tidak Ada,1.1765
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121040,PENDIDIKAN BAHASA BALI,Sarjana,45,51.0,Tidak Ada,0.8824
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121041,PENDIDIKAN SOSIOLOGI,Sarjana,83,55.0,Tidak Ada,1.5091
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121042,ILMU HUKUM,Sarjana,156,288.0,Tidak Ada,0.5417
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121043,PENDIDIKAN VOKASIONAL SENI KULINER,Sarjana,63,38.0,Tidak Ada,1.6579
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121044,GEOGRAFI,Sarjana,60,26.0,Tidak Ada,2.3077
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121056,FISIKA,Sarjana,30,9.0,Tidak Ada,3.3333
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121057,KEPERAWATAN,Sarjana,11,311.0,Tidak Ada,0.0354
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16121058,KEBIDANAN,Sarjana,11,99.0,Tidak Ada,0.1111
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122045,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,Sarjana Terapan,23,21.0,Tidak Ada,1.0952
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122047,TEKNOLOGI REKAYASA PENGINDERAAN JAUH,Sarjana Terapan,40,9.0,Tidak Ada,4.4444
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122050,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,28,10.0,Tidak Ada,2.8
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122051,KIMIA TERAPAN,Sarjana Terapan,30,6.0,Tidak Ada,5.0
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122052,PENGELOLAAN PERHOTELAN,Sarjana Terapan,35,72.0,Tidak Ada,0.4861
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122053,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,90,65.0,Tidak Ada,1.3846
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122054,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,30,28.0,Tidak Ada,1.0714
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16122055,BIOTEKNOLOGI PERIKANAN,Sarjana Terapan,30,9.0,Tidak Ada,3.3333
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16123048,DESAIN KOMUNIKASI VISUAL,Diploma Tiga,45,41.0,"Seni Rupa, Desain, dan Kriya",1.0976
UNIVERSITAS PENDIDIKAN GANESHA,1612,PTN Akademik,16123049,PERPUSTAKAAN,Diploma Tiga,40,13.0,Tidak Ada,3.0769
ISI BALI,1613,PTN Akademik,16131001,TARI,Sarjana,26,38.0,Tari,0.6842
ISI BALI,1613,PTN Akademik,16131002,SENI KARAWITAN,Sarjana,25,16.0,Seni Karawitan,1.5625
ISI BALI,1613,PTN Akademik,16131003,PENDIDIKAN SENI PERTUNJUKAN,Sarjana,46,51.0,Sendratasik,0.902
ISI BALI,1613,PTN Akademik,16131004,MUSIK,Sarjana,32,50.0,Musik,0.64
ISI BALI,1613,PTN Akademik,16131005,SENI MURNI,Sarjana,32,25.0,"Seni Rupa, Desain, dan Kriya",1.28
ISI BALI,1613,PTN Akademik,16131006,DESAIN INTERIOR,Sarjana,52,72.0,"Seni Rupa, Desain, dan Kriya",0.7222
ISI BALI,1613,PTN Akademik,16131007,DESAIN KOMUNIKASI VISUAL,Sarjana,117,217.0,"Seni Rupa, Desain, dan Kriya",0.5392
ISI BALI,1613,PTN Akademik,16131008,KRIYA,Sarjana,8,2.0,"Seni Rupa, Desain, dan Kriya",4.0
ISI BALI,1613,PTN Akademik,16131009,FOTOGRAFI,Sarjana,43,57.0,Fotografi,0.7544
ISI BALI,1613,PTN Akademik,16131010,SENI PEDALANGAN,Sarjana,7,1.0,Seni Pedalangan,7.0
ISI BALI,1613,PTN Akademik,16131013,DESAIN PRODUK,Sarjana,18,27.0,"Seni Rupa, Desain, dan Kriya",0.6667
ISI BALI,1613,PTN Akademik,16131015,TEATER,Sarjana,6,4.0,Teater,1.5
ISI BALI,1613,PTN Akademik,16131016,ARSITEKTUR,Sarjana,24,,Tidak Ada,
ISI BALI,1613,PTN Akademik,16131017,BISNIS DIGITAL,Sarjana,32,,Tidak Ada,
ISI BALI,1613,PTN Akademik,16131018,BAHASA DAN KEBUDAYAAN INGGRIS,Sarjana,18,,Tidak Ada,
ISI BALI,1613,PTN Akademik,16132011,DESAIN MODE,Sarjana Terapan,46,50.0,Tidak Ada,0.92
ISI BALI,1613,PTN Akademik,16132012,PRODUKSI FILM DAN TELEVISI,Sarjana Terapan,38,51.0,Film dan Televisi,0.7451
ISI BALI,1613,PTN Akademik,16132014,ANIMASI,Sarjana Terapan,34,21.0,"Seni Rupa, Desain, dan Kriya",1.619
UNIVERSITAS MATARAM,1621,PTN Akademik,16211001,AGROEKOTEKNOLOGI,Sarjana,32,203.0,Tidak Ada,0.1576
UNIVERSITAS MATARAM,1621,PTN Akademik,16211002,AGRIBISNIS,Sarjana,57,545.0,Tidak Ada,0.1046
UNIVERSITAS MATARAM,1621,PTN Akademik,16211003,KEHUTANAN,Sarjana,26,186.0,Tidak Ada,0.1398
UNIVERSITAS MATARAM,1621,PTN Akademik,16211004,PENDIDIKAN BIOLOGI,Sarjana,26,288.0,Tidak Ada,0.0903
UNIVERSITAS MATARAM,1621,PTN Akademik,16211005,PENDIDIKAN KIMIA,Sarjana,16,94.0,Tidak Ada,0.1702
UNIVERSITAS MATARAM,1621,PTN Akademik,16211006,PENDIDIKAN FISIKA,Sarjana,16,93.0,Tidak Ada,0.172
UNIVERSITAS MATARAM,1621,PTN Akademik,16211007,PENDIDIKAN MATEMATIKA,Sarjana,30,319.0,Tidak Ada,0.094
UNIVERSITAS MATARAM,1621,PTN Akademik,16211008,TEKNIK SIPIL,Sarjana,40,686.0,Tidak Ada,0.0583
UNIVERSITAS MATARAM,1621,PTN Akademik,16211009,TEKNIK MESIN,Sarjana,25,218.0,Tidak Ada,0.1147
UNIVERSITAS MATARAM,1621,PTN Akademik,16211010,TEKNIK ELEKTRO,Sarjana,30,277.0,Tidak Ada,0.1083
UNIVERSITAS MATARAM,1621,PTN Akademik,16211011,BIOLOGI,Sarjana,12,167.0,Tidak Ada,0.0719
UNIVERSITAS MATARAM,1621,PTN Akademik,16211012,MATEMATIKA,Sarjana,12,126.0,Tidak Ada,0.0952
UNIVERSITAS MATARAM,1621,PTN Akademik,16211013,FISIKA,Sarjana,12,45.0,Tidak Ada,0.2667
UNIVERSITAS MATARAM,1621,PTN Akademik,16211014,KIMIA,Sarjana,12,99.0,Tidak Ada,0.1212
UNIVERSITAS MATARAM,1621,PTN Akademik,16211015,PETERNAKAN,Sarjana,60,343.0,Tidak Ada,0.1749
UNIVERSITAS MATARAM,1621,PTN Akademik,16211016,PENDIDIKAN DOKTER,Sarjana,45,980.0,Tidak Ada,0.0459
UNIVERSITAS MATARAM,1621,PTN Akademik,16211017,ILMU DAN TEKNOLOGI PANGAN,Sarjana,30,392.0,Tidak Ada,0.0765
UNIVERSITAS MATARAM,1621,PTN Akademik,16211018,KETEKNIKAN PERTANIAN,Sarjana,30,264.0,Tidak Ada,0.1136
UNIVERSITAS MATARAM,1621,PTN Akademik,16211019,BUDIDAYA PERAIRAN,Sarjana,21,72.0,Tidak Ada,0.2917
UNIVERSITAS MATARAM,1621,PTN Akademik,16211020,TEKNIK INFORMATIKA,Sarjana,30,1230.0,Tidak Ada,0.0244
UNIVERSITAS MATARAM,1621,PTN Akademik,16211021,FARMASI,Sarjana,18,1256.0,Tidak Ada,0.0143
UNIVERSITAS MATARAM,1621,PTN Akademik,16211022,ILMU TANAH,Sarjana,23,116.0,Tidak Ada,0.1983
UNIVERSITAS MATARAM,1621,PTN Akademik,16211023,ILMU KELAUTAN,Sarjana,21,77.0,Tidak Ada,0.2727
UNIVERSITAS MATARAM,1621,PTN Akademik,16211024,ARSITEKTUR,Sarjana,20,276.0,Tidak Ada,0.0725
UNIVERSITAS MATARAM,1621,PTN Akademik,16211025,ILMU LINGKUNGAN,Sarjana,12,182.0,Tidak Ada,0.0659
UNIVERSITAS MATARAM,1621,PTN Akademik,16211026,EKONOMI PEMBANGUNAN,Sarjana,46,471.0,Tidak Ada,0.0977
UNIVERSITAS MATARAM,1621,PTN Akademik,16211027,MANAJEMEN,Sarjana,60,1668.0,Tidak Ada,0.036
UNIVERSITAS MATARAM,1621,PTN Akademik,16211028,AKUNTANSI,Sarjana,46,1161.0,Tidak Ada,0.0396
UNIVERSITAS MATARAM,1621,PTN Akademik,16211029,ILMU HUKUM,Sarjana,90,938.0,Tidak Ada,0.0959
UNIVERSITAS MATARAM,1621,PTN Akademik,16211030,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,42,640.0,Tidak Ada,0.0656
UNIVERSITAS MATARAM,1621,PTN Akademik,16211031,PENDIDIKAN BAHASA INGGRIS,Sarjana,50,613.0,Tidak Ada,0.0816
UNIVERSITAS MATARAM,1621,PTN Akademik,16211032,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,28,452.0,Tidak Ada,0.0619
UNIVERSITAS MATARAM,1621,PTN Akademik,16211033,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,60,1832.0,Tidak Ada,0.0328
UNIVERSITAS MATARAM,1621,PTN Akademik,16211034,PENDIDIKAN ANAK USIA DINI,Sarjana,24,271.0,Tidak Ada,0.0886
UNIVERSITAS MATARAM,1621,PTN Akademik,16211035,HUBUNGAN INTERNASIONAL,Sarjana,30,381.0,Tidak Ada,0.0787
UNIVERSITAS MATARAM,1621,PTN Akademik,16211036,ILMU KOMUNIKASI,Sarjana,22,644.0,Tidak Ada,0.0342
UNIVERSITAS MATARAM,1621,PTN Akademik,16211037,SOSIOLOGI,Sarjana,30,230.0,Tidak Ada,0.1304
UNIVERSITAS MATARAM,1621,PTN Akademik,16211038,PENDIDIKAN SOSIOLOGI,Sarjana,28,275.0,Tidak Ada,0.1018
UNIVERSITAS MATARAM,1621,PTN Akademik,16211048,STATISTIKA,Sarjana,12,199.0,Tidak Ada,0.0603
UNIVERSITAS MATARAM,1621,PTN Akademik,16211049,TEKNIK INDUSTRI,Sarjana,15,353.0,Tidak Ada,0.0425
UNIVERSITAS MATARAM,1621,PTN Akademik,16213039,PERPAJAKAN,Diploma Tiga,30,164.0,Tidak Ada,0.1829
UNIVERSITAS MATARAM,1621,PTN Akademik,16213044,AGRIBISNIS PETERNAKAN,Diploma Tiga,15,23.0,Tidak Ada,0.6522
UNIVERSITAS MATARAM,1621,PTN Akademik,16213047,PARIWISATA,Diploma Tiga,30,263.0,Tidak Ada,0.1141
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311001,PEND. MATEMATIKA,Sarjana,33,189.0,Tidak Ada,0.1746
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311002,PEND. BIOLOGI,Sarjana,30,165.0,Tidak Ada,0.1818
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311003,PEND. FISIKA,Sarjana,33,78.0,Tidak Ada,0.4231
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311004,PEND. KIMIA,Sarjana,35,95.0,Tidak Ada,0.3684
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311005,PEND. TEKNIK BANGUNAN,Sarjana,24,25.0,Tidak Ada,0.96
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311006,PEND. TEKNIK MESIN,Sarjana,24,60.0,Tidak Ada,0.4
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311007,PEND. TEKNIK ELEKTRO,Sarjana,24,37.0,Tidak Ada,0.6486
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311008,AGRONOMI/AGROEKOTEKNOLOGI,Sarjana,67,89.0,Tidak Ada,0.7528
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311009,AGRIBISNIS,Sarjana,60,134.0,Tidak Ada,0.4478
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311010,ILMU PETERNAKAN,Sarjana,120,240.0,Tidak Ada,0.5
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311011,ILMU KESEHATAN MASYARAKAT,Sarjana,59,1302.0,Tidak Ada,0.0453
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311012,MATEMATIKA,Sarjana,36,116.0,Tidak Ada,0.3103
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311013,BIOLOGI,Sarjana,36,112.0,Tidak Ada,0.3214
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311014,FISIKA,Sarjana,24,31.0,Tidak Ada,0.7742
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311015,KIMIA,Sarjana,30,53.0,Tidak Ada,0.566
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311016,TEKNIK SIPIL,Sarjana,35,372.0,Tidak Ada,0.0941
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311017,TEKNIK ELEKTRO,Sarjana,29,125.0,Tidak Ada,0.232
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311018,TEKNIK MESIN,Sarjana,37,146.0,Tidak Ada,0.2534
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311019,ILMU KOMPUTER,Sarjana,30,808.0,Tidak Ada,0.0371
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311020,TEKNIK ARSITEKTUR,Sarjana,39,122.0,Tidak Ada,0.3197
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311021,TEKNIK PERTAMBANGAN,Sarjana,30,157.0,Tidak Ada,0.1911
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311022,PENDIDIKAN DOKTER,Sarjana,33,777.0,Tidak Ada,0.0425
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311023,BUDIDAYA PERIKANAN,Sarjana,30,62.0,Tidak Ada,0.4839
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311024,KEDOKTERAN HEWAN,Sarjana,24,279.0,Tidak Ada,0.086
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311025,KEHUTANAN,Sarjana,31,142.0,Tidak Ada,0.2183
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311026,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,30,49.0,Tidak Ada,0.6122
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311027,PEND. BHS  & SASTRA  INDO.,Sarjana,48,251.0,Tidak Ada,0.1912
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311028,PEND. BHS. INGGRIS,Sarjana,48,299.0,Tidak Ada,0.1605
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311029,PPKN,Sarjana,36,512.0,Tidak Ada,0.0703
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311030,PEND. EKONOMI,Sarjana,36,121.0,Tidak Ada,0.2975
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311031,PEND. GEOGRAFI,Sarjana,42,210.0,Tidak Ada,0.2
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311032,PEND. SEJARAH,Sarjana,35,188.0,Tidak Ada,0.1862
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311033,BIMBINGAN KONSELING,Sarjana,27,552.0,Tidak Ada,0.0489
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311034,PEND. LUAR SEKOLAH,Sarjana,24,27.0,Tidak Ada,0.8889
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311035,PEND. ANAK USIA DINI,Sarjana,27,189.0,Tidak Ada,0.1429
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311036,PEND. GURU SEKOLAH  DASAR,Sarjana,60,1267.0,Tidak Ada,0.0474
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311037,ILMU HUKUM,Sarjana,102,581.0,Tidak Ada,0.1756
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311038,ILMU ADM.NEGARA,Sarjana,93,363.0,Tidak Ada,0.2562
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311039,ILMU ADM.NIAGA,Sarjana,75,136.0,Tidak Ada,0.5515
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311040,SOSIOLOGI,Sarjana,49,239.0,Tidak Ada,0.205
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311041,ILMU KOMUNIKASI,Sarjana,74,560.0,Tidak Ada,0.1321
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311042,ILMU POLITIK,Sarjana,46,78.0,Tidak Ada,0.5897
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311043,PENJASKESREK,Sarjana,36,118.0,Olahraga,0.3051
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311044,EKONOMI PEMBANGUNAN,Sarjana,41,94.0,Tidak Ada,0.4362
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311045,AKUNTANSI,Sarjana,59,832.0,Tidak Ada,0.0709
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311046,MANAJEMEN,Sarjana,86,815.0,Tidak Ada,0.1055
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311047,PSIKOLOGI,Sarjana,38,361.0,Tidak Ada,0.1053
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16311049,FARMASI,Sarjana,20,1051.0,Tidak Ada,0.019
UNIVERSITAS NUSA CENDANA,1631,PTN Akademik,16313048,TEKNIK PEMBUATAN TENUN IKAT,Diploma Tiga,12,19.0,Tidak Ada,0.6316
UNIVERSITAS TIMOR,1632,PTN Akademik,16321001,AGRIBISNIS,Sarjana,39,29.0,Tidak Ada,1.3448
UNIVERSITAS TIMOR,1632,PTN Akademik,16321002,AGROTEKNOLOGI,Sarjana,33,19.0,Tidak Ada,1.7368
UNIVERSITAS TIMOR,1632,PTN Akademik,16321003,PETERNAKAN,Sarjana,39,24.0,Tidak Ada,1.625
UNIVERSITAS TIMOR,1632,PTN Akademik,16321004,PEND. BIOLOGI,Sarjana,54,56.0,Tidak Ada,0.9643
UNIVERSITAS TIMOR,1632,PTN Akademik,16321005,PEND. MATEMATIKA,Sarjana,54,36.0,Tidak Ada,1.5
UNIVERSITAS TIMOR,1632,PTN Akademik,16321006,BIOLOGI,Sarjana,30,22.0,Tidak Ada,1.3636
UNIVERSITAS TIMOR,1632,PTN Akademik,16321007,MATEMATIKA,Sarjana,18,16.0,Tidak Ada,1.125
UNIVERSITAS TIMOR,1632,PTN Akademik,16321008,KIMIA,Sarjana,24,18.0,Tidak Ada,1.3333
UNIVERSITAS TIMOR,1632,PTN Akademik,16321009,TEKNOLOGI INFORMASI,Sarjana,53,178.0,Tidak Ada,0.2978
UNIVERSITAS TIMOR,1632,PTN Akademik,16321010,ADM. NEGARA,Sarjana,87,54.0,Tidak Ada,1.6111
UNIVERSITAS TIMOR,1632,PTN Akademik,16321011,ILMU PEMERINTAHAN,Sarjana,75,40.0,Tidak Ada,1.875
UNIVERSITAS TIMOR,1632,PTN Akademik,16321012,PEND. BAHASA INDONESIA,Sarjana,54,96.0,Tidak Ada,0.5625
UNIVERSITAS TIMOR,1632,PTN Akademik,16321013,PEND. BAHASA INGGRIS,Sarjana,51,37.0,Tidak Ada,1.3784
UNIVERSITAS TIMOR,1632,PTN Akademik,16321014,MANAJEMEN,Sarjana,90,108.0,Tidak Ada,0.8333
UNIVERSITAS TIMOR,1632,PTN Akademik,16321015,EKO. PEMBANGUNAN,Sarjana,68,26.0,Tidak Ada,2.6154
UNIVERSITAS TIMOR,1632,PTN Akademik,16321017,KEHUTANAN,Sarjana,18,,Tidak Ada,
UNIVERSITAS TIMOR,1632,PTN Akademik,16321018,TEKNOLOGI HASIL PERTANIAN,Sarjana,15,,Tidak Ada,
UNIVERSITAS TIMOR,1632,PTN Akademik,16323016,KEPERAWATAN,Diploma Tiga,32,95.0,Tidak Ada,0.3368
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111001,MATEMATIKA,Sarjana,32,159.0,Tidak Ada,0.2013
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111002,FISIKA,Sarjana,32,88.0,Tidak Ada,0.3636
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111003,KESEHATAN MASYARAKAT,Sarjana,119,1466.0,Tidak Ada,0.0812
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111004,FARMASI,Sarjana,50,1572.0,Tidak Ada,0.0318
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111005,KIMIA,Sarjana,40,203.0,Tidak Ada,0.197
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111006,BIOLOGI,Sarjana,40,164.0,Tidak Ada,0.2439
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111007,PENDIDIKAN DOKTER,Sarjana,69,1579.0,Tidak Ada,0.0437
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111008,AGROTEKNOLOGI,Sarjana,80,359.0,Tidak Ada,0.2228
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111009,ILMU DAN TEKNOLOGI PANGAN,Sarjana,47,335.0,Tidak Ada,0.1403
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111010,AGRIBISNIS,Sarjana,64,405.0,Tidak Ada,0.158
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111011,TEKNIK PERTANIAN,Sarjana,51,280.0,Tidak Ada,0.1821
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111012,TEKNIK SIPIL,Sarjana,34,741.0,Tidak Ada,0.0459
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111013,TEKNIK MESIN,Sarjana,34,351.0,Tidak Ada,0.0969
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111014,TEKNIK ELEKTRO,Sarjana,50,515.0,Tidak Ada,0.0971
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111015,TEKNIK PERKAPALAN,Sarjana,32,265.0,Tidak Ada,0.1208
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111016,TEKNIK GEOLOGI,Sarjana,25,586.0,Tidak Ada,0.0427
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111017,PENDIDIKAN DOKTER GIGI,Sarjana,50,1033.0,Tidak Ada,0.0484
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111018,TEKNIK ARSITEKTUR,Sarjana,30,386.0,Tidak Ada,0.0777
UNIVERSITAS HASANUDDIN,1711,PTN Akademik,17111019,KEHUTANAN,Sarjana,135,437.0,Tidak Ada,0.3089
